loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,date,loan_status,zip_code,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,recoveries,collection_recovery_fee,collections_12_mths_ex_med,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,total_bal_il,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit
35000.0, 36 months,11.47,1153.67,B,6 years,OWN,340000.0,Source Verified,2016-03-01,Charged Off,274xx,11.83,0.0,675.0,679.0,1.0,13.0,0.0,149363.0,69.2,30.0,0.0,0.0,0.0,Individual,0.0,0.0,541835.0,0.0,1.0,0.0,0.0,16095.0,4.0,5.0,22703.0,67.0,189100.0,0.0,1.0,3.0,6.0,41680.0,0.0,0.0,335.0,8.0,8.0,6.0,0.0,9.0,10.0,9.0,12.0,7.0,11.0,16.0,10.0,13.0,0.0,0.0,5.0,100.0,0.0,0.0,597930.0,165458.0,117400.0,28830.0
15000.0, 36 months,11.47,494.43,B,< 1 year,MORTGAGE,135000.0,Source Verified,2016-02-01,Fully Paid,756xx,14.12,0.0,660.0,664.0,0.0,14.0,0.0,5095.0,29.3,30.0,0.0,0.0,0.0,Individual,0.0,1498.0,171243.0,1.0,4.0,1.0,5.0,62769.0,0.0,2.0,2486.0,71.0,17400.0,3.0,2.0,2.0,8.0,12232.0,0.0,0.0,91.0,15.0,5.0,1.0,0.0,2.0,3.0,3.0,4.0,18.0,8.0,11.0,3.0,14.0,0.0,0.0,1.0,100.0,0.0,0.0,203745.0,67864.0,9300.0,78633.0
11200.0, 60 months,13.99,260.55,C,2 years,RENT,66000.0,Source Verified,2017-01-01,Fully Paid,947xx,21.09,0.0,690.0,694.0,0.0,8.0,0.0,9530.0,60.7,17.0,0.0,0.0,0.0,Individual,0.0,0.0,85713.0,1.0,3.0,1.0,2.0,76183.0,0.0,0.0,6028.0,80.0,15700.0,1.0,2.0,0.0,2.0,14286.0,0.0,0.0,135.0,68.0,4.0,0.0,0.0,3.0,3.0,3.0,5.0,6.0,5.0,11.0,3.0,8.0,0.0,0.0,1.0,100.0,0.0,0.0,84158.0,85713.0,15700.0,68458.0
12000.0, 36 months,17.27,429.45,D,2 years,OWN,80000.0,Not Verified,2016-03-01,Fully Paid,333xx,3.44,0.0,670.0,674.0,3.0,6.0,0.0,15672.0,40.3,11.0,0.0,0.0,0.0,Individual,0.0,0.0,261631.0,6.0,0.0,0.0,0.0,0.0,6.0,8.0,6665.0,40.0,83200.0,1.0,0.0,7.0,9.0,43605.0,0.0,0.0,220.0,4.0,4.0,1.0,0.0,3.0,5.0,3.0,7.0,0.0,5.0,10.0,5.0,6.0,0.0,0.0,7.0,100.0,0.0,0.0,330580.0,15672.0,76000.0,0.0
33825.0, 60 months,18.99,877.26,D,5 years,MORTGAGE,103450.0,Not Verified,2017-01-01,Fully Paid,173xx,25.58,1.0,680.0,684.0,2.0,20.0,0.0,17317.0,29.0,41.0,0.0,0.0,0.0,Individual,0.0,0.0,286365.0,4.0,6.0,1.0,2.0,57546.0,4.0,6.0,8183.0,46.0,59800.0,0.0,0.0,5.0,8.0,14318.0,0.0,0.0,130.0,1.0,1.0,2.0,0.0,4.0,5.0,8.0,12.0,17.0,13.0,22.0,5.0,20.0,0.0,0.0,5.0,97.6,0.0,0.0,379436.0,74863.0,40800.0,85720.0
5000.0, 36 months,9.16,159.38,B,10+ years,RENT,300000.0,Source Verified,2016-03-01,Fully Paid,100xx,6.75,0.0,680.0,684.0,0.0,14.0,1.0,35671.0,78.9,24.0,0.0,0.0,0.0,Individual,0.0,0.0,47757.0,1.0,2.0,1.0,2.0,12086.0,1.0,2.0,9114.0,79.0,45200.0,0.0,0.0,1.0,4.0,3411.0,0.0,0.0,263.0,12.0,6.0,0.0,1.0,7.0,11.0,7.0,14.0,2.0,12.0,22.0,11.0,14.0,0.0,0.0,2.0,91.3,0.0,1.0,60300.0,47757.0,33800.0,15100.0
15000.0, 36 months,11.99,498.15,B,5 years,MORTGAGE,68000.0,Source Verified,2018-02-01,Fully Paid,565xx,25.33,0.0,700.0,704.0,1.0,12.0,0.0,4304.0,81.2,41.0,0.0,0.0,0.0,Joint App,0.0,0.0,408437.0,1.0,9.0,2.0,2.0,81750.0,0.0,0.0,0.0,82.0,5300.0,2.0,0.0,4.0,3.0,34036.0,0.0,0.0,172.0,44.0,2.0,5.0,0.0,0.0,1.0,0.0,3.0,27.0,2.0,9.0,1.0,12.0,0.0,0.0,3.0,94.9,0.0,0.0,429285.0,86054.0,0.0,99985.0
30000.0, 36 months,28.69,1252.12,F,10+ years,MORTGAGE,92000.0,Source Verified,2017-03-01,Charged Off,750xx,23.94,0.0,675.0,679.0,1.0,13.0,0.0,30425.0,41.4,15.0,1375.0,247.5,0.0,Individual,0.0,0.0,316795.0,3.0,1.0,1.0,1.0,66866.0,6.0,6.0,4851.0,41.0,73500.0,0.0,0.0,4.0,7.0,24369.0,0.0,0.0,126.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,11.0,2.0,11.0,12.0,10.0,13.0,0.0,0.0,7.0,100.0,0.0,0.0,376875.0,97291.0,72500.0,73375.0
11700.0, 36 months,13.99,399.83,C,5 years,MORTGAGE,43617.0,Source Verified,2016-09-01,Fully Paid,600xx,7.15,0.0,660.0,664.0,1.0,5.0,1.0,13784.0,88.9,21.0,0.0,0.0,0.0,Individual,0.0,0.0,174675.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,8554.0,88.0,15500.0,3.0,1.0,1.0,4.0,34935.0,0.0,0.0,201.0,3.0,3.0,2.0,0.0,3.0,3.0,3.0,8.0,5.0,3.0,9.0,3.0,5.0,0.0,0.0,2.0,100.0,1.0,0.0,180346.0,13784.0,15500.0,0.0
3000.0, 36 months,13.99,102.52,C,8 years,OWN,135000.0,Verified,2017-03-01,Fully Paid,986xx,12.23,4.0,675.0,679.0,0.0,6.0,2.0,1174.0,58.7,14.0,0.0,0.0,0.0,Individual,0.0,0.0,154535.0,1.0,2.0,1.0,2.0,29671.0,0.0,1.0,1174.0,53.0,2000.0,1.0,0.0,1.0,3.0,25756.0,0.0,6260.0,197.0,17.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,7.0,1.0,4.0,1.0,5.0,0.0,1.0,1.0,50.0,0.0,0.0,270925.0,30845.0,2000.0,102910.0
8000.0, 36 months,25.81,321.52,E,2 years,MORTGAGE,120000.0,Verified,2018-04-01,Charged Off,735xx,32.76,0.0,660.0,664.0,2.0,17.0,0.0,68942.0,83.6,25.0,0.0,0.0,0.0,Joint App,0.0,0.0,333141.0,1.0,5.0,2.0,4.0,115803.0,0.0,3.0,5799.0,89.0,82500.0,10.0,5.0,18.0,9.0,19597.0,0.0,0.0,134.0,16.0,5.0,2.0,0.0,5.0,9.0,7.0,7.0,11.0,11.0,12.0,9.0,17.0,0.0,0.0,2.0,100.0,0.0,0.0,359375.0,184745.0,18500.0,124920.0
3000.0, 36 months,11.44,98.85,B,10+ years,MORTGAGE,95000.0,Source Verified,2016-11-01,Charged Off,724xx,30.82,0.0,730.0,734.0,0.0,16.0,0.0,26197.0,45.2,31.0,468.35,84.303,0.0,Individual,0.0,0.0,297472.0,0.0,3.0,1.0,3.0,74588.0,1.0,3.0,6796.0,70.0,57900.0,1.0,2.0,3.0,6.0,18592.0,0.0,0.0,148.0,12.0,12.0,4.0,0.0,2.0,8.0,4.0,5.0,12.0,11.0,15.0,8.0,16.0,0.0,0.0,2.0,100.0,0.0,0.0,362229.0,100785.0,21500.0,86617.0
7200.0, 36 months,23.88,282.03,E,3 years,RENT,65000.0,Source Verified,2017-06-01,Fully Paid,190xx,25.32,6.0,690.0,694.0,1.0,14.0,0.0,4340.0,32.4,43.0,0.0,0.0,0.0,Individual,0.0,0.0,34018.0,2.0,9.0,1.0,2.0,29678.0,2.0,4.0,1112.0,64.0,13400.0,1.0,0.0,3.0,6.0,2430.0,2.0,0.0,124.0,1.0,1.0,0.0,4.0,2.0,3.0,3.0,17.0,16.0,5.0,27.0,3.0,14.0,0.0,4.0,3.0,86.0,0.0,0.0,53469.0,34018.0,7200.0,40069.0
20025.0, 36 months,11.99,665.03,C,10+ years,MORTGAGE,170000.0,Source Verified,2016-03-01,Fully Paid,604xx,0.0,0.0,710.0,714.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,Individual,0.0,296.0,154070.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,12000.0,3.0,0.0,5.0,3.0,30814.0,0.0,0.0,61.0,9.0,9.0,2.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,4.0,0.0,5.0,0.0,0.0,2.0,70.0,0.0,0.0,218475.0,0.0,5500.0,0.0
15000.0, 36 months,11.99,498.15,B,4 years,MORTGAGE,75000.0,Not Verified,2018-01-01,Fully Paid,667xx,8.75,0.0,765.0,769.0,1.0,17.0,0.0,8639.0,19.0,31.0,0.0,0.0,0.0,Individual,0.0,0.0,230047.0,1.0,1.0,0.0,2.0,10817.0,1.0,3.0,7773.0,33.0,45500.0,2.0,1.0,1.0,5.0,14378.0,0.0,0.0,135.0,3.0,3.0,1.0,0.0,3.0,4.0,8.0,8.0,9.0,15.0,21.0,4.0,17.0,0.0,0.0,1.0,100.0,0.0,0.0,282989.0,19456.0,36400.0,13000.0
12000.0, 60 months,25.49,355.68,E,10+ years,MORTGAGE,120000.0,Verified,2017-02-01,Fully Paid,481xx,19.77,0.0,680.0,684.0,1.0,21.0,0.0,26794.0,77.4,32.0,0.0,0.0,0.0,Individual,0.0,0.0,234268.0,1.0,4.0,1.0,1.0,24075.0,4.0,8.0,11212.0,55.0,34600.0,1.0,1.0,4.0,9.0,11713.0,0.0,0.0,201.0,6.0,6.0,3.0,1.0,8.0,12.0,8.0,9.0,8.0,15.0,20.0,12.0,21.0,0.0,0.0,5.0,93.8,0.0,0.0,304808.0,52345.0,25700.0,48189.0
18000.0, 36 months,6.99,555.71,A,10+ years,MORTGAGE,115000.0,Not Verified,2016-09-01,Fully Paid,225xx,11.36,2.0,690.0,694.0,1.0,19.0,0.0,13101.0,45.8,41.0,0.0,0.0,0.0,Individual,0.0,0.0,365411.0,1.0,3.0,1.0,1.0,32066.0,1.0,2.0,2693.0,68.0,28600.0,0.0,6.0,1.0,3.0,19232.0,0.0,0.0,174.0,3.0,3.0,5.0,1.0,5.0,10.0,6.0,10.0,6.0,13.0,28.0,10.0,19.0,0.0,0.0,2.0,80.5,0.0,0.0,433709.0,45826.0,10200.0,36771.0
9000.0, 36 months,5.32,271.04,A,10+ years,RENT,42000.0,Not Verified,2017-08-01,Fully Paid,339xx,12.8,0.0,755.0,759.0,0.0,15.0,0.0,4264.0,5.0,20.0,0.0,0.0,0.0,Individual,0.0,0.0,5890.0,0.0,1.0,0.0,1.0,1626.0,1.0,3.0,3043.0,6.0,92000.0,0.0,0.0,1.0,4.0,393.0,0.0,0.0,69.0,9.0,9.0,0.0,0.0,3.0,3.0,10.0,14.0,1.0,14.0,19.0,3.0,15.0,0.0,0.0,1.0,100.0,0.0,0.0,100400.0,5890.0,73800.0,8400.0
6700.0, 36 months,25.69,268.85,F,4 years,RENT,21000.0,Verified,2016-09-01,Charged Off,782xx,34.29,0.0,680.0,684.0,1.0,5.0,0.0,2927.0,86.1,10.0,3923.15,706.1669999999998,0.0,Individual,0.0,0.0,31543.0,0.0,1.0,0.0,1.0,28616.0,0.0,5.0,1177.0,85.0,3400.0,3.0,0.0,6.0,6.0,6309.0,0.0,0.0,23.0,13.0,13.0,0.0,1.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,36988.0,31543.0,2900.0,33588.0
20450.0, 36 months,13.49,693.88,C,10+ years,RENT,75000.0,Verified,2017-01-01,Fully Paid,018xx,18.5,0.0,670.0,674.0,1.0,10.0,0.0,8926.0,49.6,14.0,0.0,0.0,1.0,Individual,0.0,507.0,25624.0,1.0,2.0,1.0,1.0,16698.0,0.0,2.0,2936.0,45.0,18000.0,0.0,1.0,3.0,3.0,2562.0,0.0,0.0,177.0,20.0,5.0,0.0,0.0,4.0,6.0,5.0,6.0,5.0,8.0,9.0,6.0,10.0,0.0,0.0,1.0,78.6,0.0,0.0,57355.0,25624.0,12600.0,39355.0
24700.0, 36 months,18.49,899.05,D,4 years,MORTGAGE,65000.0,Verified,2016-01-01,Charged Off,759xx,18.37,0.0,660.0,664.0,1.0,5.0,0.0,15733.0,83.2,8.0,2283.95,411.111,0.0,Individual,0.0,0.0,27511.0,0.0,2.0,0.0,0.0,11778.0,0.0,1.0,6315.0,60.0,18900.0,1.0,1.0,3.0,1.0,5502.0,0.0,0.0,33.0,15.0,15.0,0.0,0.0,2.0,3.0,2.0,2.0,5.0,3.0,3.0,3.0,5.0,0.0,0.0,0.0,87.5,0.0,0.0,45957.0,27511.0,11400.0,27057.0
20000.0, 36 months,10.49,649.96,B,2 years,RENT,115000.0,Not Verified,2017-01-01,Fully Paid,302xx,5.11,2.0,665.0,669.0,0.0,7.0,0.0,13056.0,75.9,25.0,0.0,0.0,0.0,Individual,0.0,0.0,13658.0,0.0,1.0,0.0,0.0,602.0,2.0,2.0,5440.0,60.0,17200.0,0.0,0.0,1.0,2.0,1951.0,0.0,0.0,183.0,8.0,8.0,1.0,3.0,4.0,4.0,5.0,8.0,9.0,6.0,14.0,4.0,7.0,0.0,2.0,2.0,84.0,0.0,0.0,22618.0,13658.0,16400.0,5418.0
10000.0, 60 months,25.69,297.58,F,5 years,MORTGAGE,60000.0,Source Verified,2016-07-01,Fully Paid,641xx,22.02,0.0,680.0,684.0,2.0,21.0,0.0,12708.0,41.5,51.0,0.0,0.0,0.0,Individual,0.0,0.0,208421.0,4.0,3.0,2.0,2.0,56082.0,6.0,6.0,4221.0,76.0,30600.0,4.0,0.0,7.0,9.0,11579.0,0.0,0.0,124.0,1.0,1.0,1.0,1.0,5.0,9.0,9.0,13.0,23.0,17.0,27.0,9.0,21.0,0.0,0.0,8.0,88.2,0.0,0.0,232672.0,68790.0,19700.0,59838.0
16000.0, 60 months,19.53,419.73,D,9 years,MORTGAGE,34560.0,Source Verified,2016-02-01,Fully Paid,980xx,30.9,0.0,685.0,689.0,1.0,9.0,0.0,14386.0,95.9,25.0,0.0,0.0,0.0,Individual,0.0,0.0,160704.0,0.0,2.0,0.0,0.0,30349.0,0.0,1.0,2154.0,90.0,15000.0,5.0,4.0,5.0,2.0,20088.0,0.0,0.0,143.0,23.0,10.0,2.0,0.0,3.0,5.0,3.0,8.0,11.0,6.0,12.0,5.0,9.0,0.0,0.0,1.0,100.0,0.0,0.0,167382.0,44735.0,4500.0,34982.0
9500.0, 36 months,10.99,310.98,B,3 years,MORTGAGE,42000.0,Verified,2016-10-01,Charged Off,774xx,30.77,0.0,685.0,689.0,0.0,12.0,0.0,13870.0,39.0,14.0,434.86,78.2748000004,0.0,Individual,0.0,0.0,33141.0,0.0,2.0,0.0,1.0,19271.0,1.0,2.0,4756.0,39.0,35551.0,0.0,0.0,3.0,3.0,2761.0,0.0,0.0,157.0,11.0,11.0,0.0,0.0,8.0,10.0,9.0,9.0,3.0,10.0,11.0,5.0,12.0,0.0,0.0,1.0,100.0,0.0,0.0,69623.0,33141.0,32050.0,34072.0
11200.0, 36 months,16.01,393.82,C,10+ years,MORTGAGE,30000.0,Source Verified,2018-04-01,Fully Paid,337xx,23.68,0.0,660.0,664.0,0.0,10.0,1.0,18041.0,66.3,17.0,0.0,0.0,0.0,Joint App,0.0,0.0,18041.0,3.0,0.0,0.0,0.0,0.0,4.0,5.0,9287.0,66.0,27200.0,5.0,1.0,4.0,5.0,2005.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,9.0,2.0,10.0,15.0,6.0,10.0,0.0,0.0,4.0,100.0,1.0,0.0,27200.0,18041.0,19600.0,0.0
10200.0, 36 months,14.49,351.05,C,6 years,MORTGAGE,77400.0,Source Verified,2016-10-01,Fully Paid,922xx,24.56,0.0,685.0,689.0,0.0,14.0,1.0,11917.0,42.9,32.0,0.0,0.0,0.0,Individual,0.0,0.0,37444.0,0.0,3.0,1.0,5.0,25527.0,0.0,4.0,9136.0,57.0,27800.0,2.0,0.0,2.0,9.0,2880.0,0.0,0.0,418.0,13.0,9.0,2.0,0.0,4.0,5.0,5.0,8.0,12.0,10.0,17.0,5.0,13.0,0.0,0.0,1.0,100.0,1.0,0.0,65691.0,37444.0,17500.0,37891.0
5000.0, 36 months,12.62,167.56,C,< 1 year,RENT,82000.0,Not Verified,2018-01-01,Fully Paid,117xx,19.48,0.0,720.0,724.0,0.0,6.0,0.0,4626.0,87.3,8.0,0.0,0.0,0.0,Individual,0.0,0.0,43698.0,0.0,4.0,2.0,4.0,39072.0,0.0,1.0,4626.0,78.0,5300.0,1.0,0.0,3.0,5.0,7283.0,0.0,0.0,81.0,18.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,1.0,6.0,0.0,0.0,2.0,100.0,0.0,0.0,56198.0,43698.0,4800.0,50898.0
16800.0, 60 months,12.99,382.17,C,8 years,RENT,88000.0,Not Verified,2016-03-01,Charged Off,021xx,15.74,0.0,720.0,724.0,0.0,11.0,0.0,19203.0,89.3,24.0,1525.59,274.6062,0.0,Individual,0.0,0.0,77391.0,0.0,4.0,0.0,1.0,58188.0,0.0,1.0,9738.0,83.0,21500.0,0.0,7.0,0.0,2.0,7036.0,0.0,0.0,197.0,14.0,14.0,0.0,0.0,4.0,6.0,4.0,9.0,11.0,7.0,13.0,6.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,93321.0,77391.0,20000.0,71821.0
4000.0, 36 months,13.99,136.7,C,8 years,OWN,30000.0,Verified,2017-03-01,Fully Paid,388xx,29.32,0.0,690.0,694.0,1.0,23.0,0.0,11559.0,68.4,49.0,0.0,0.0,0.0,Individual,0.0,0.0,170303.0,1.0,14.0,1.0,2.0,93399.0,1.0,2.0,6672.0,111.0,16900.0,2.0,2.0,5.0,4.0,7741.0,0.0,0.0,110.0,5.0,5.0,1.0,1.0,4.0,5.0,5.0,6.0,38.0,8.0,10.0,5.0,23.0,0.0,0.0,2.0,97.9,0.0,0.0,166659.0,104958.0,14700.0,77344.0
15000.0, 60 months,15.99,364.7,C,7 years,MORTGAGE,65000.0,Not Verified,2016-12-01,Fully Paid,796xx,18.08,1.0,715.0,719.0,2.0,14.0,0.0,7635.0,38.0,38.0,0.0,0.0,0.0,Individual,0.0,0.0,187755.0,2.0,2.0,0.0,2.0,13298.0,4.0,5.0,3379.0,46.0,20100.0,0.0,2.0,2.0,8.0,14443.0,0.0,0.0,161.0,3.0,1.0,1.0,2.0,4.0,5.0,6.0,9.0,12.0,11.0,25.0,5.0,14.0,0.0,0.0,5.0,89.2,0.0,0.0,212130.0,20933.0,12900.0,25208.0
5000.0, 36 months,11.47,164.81,B,10+ years,RENT,123000.0,Source Verified,2016-05-01,Fully Paid,930xx,19.7,0.0,675.0,679.0,1.0,15.0,0.0,22705.0,72.8,21.0,0.0,0.0,0.0,Individual,0.0,0.0,67013.0,1.0,4.0,0.0,4.0,44308.0,1.0,2.0,4035.0,72.0,31200.0,1.0,1.0,2.0,6.0,4468.0,0.0,0.0,145.0,6.0,6.0,0.0,0.0,5.0,9.0,5.0,5.0,9.0,11.0,12.0,9.0,15.0,0.0,0.0,1.0,100.0,0.0,0.0,93564.0,67013.0,14400.0,62364.0
16000.0, 36 months,6.71,491.92,A,10+ years,OWN,43700.0,Not Verified,2018-04-01,Fully Paid,376xx,30.68,0.0,700.0,704.0,0.0,10.0,0.0,16275.0,57.5,27.0,0.0,0.0,0.0,Individual,0.0,0.0,83977.0,0.0,3.0,1.0,2.0,67702.0,2.0,5.0,9538.0,79.0,28300.0,1.0,0.0,1.0,7.0,8398.0,0.0,0.0,230.0,9.0,7.0,0.0,0.0,3.0,3.0,5.0,9.0,11.0,7.0,16.0,3.0,10.0,0.0,0.0,3.0,100.0,0.0,0.0,99602.0,83977.0,23300.0,71302.0
4000.0, 36 months,15.31,139.27,C,< 1 year,RENT,32000.0,Source Verified,2016-03-01,Charged Off,930xx,16.88,0.0,730.0,734.0,1.0,6.0,0.0,5564.0,34.6,8.0,0.0,0.0,0.0,Individual,0.0,0.0,18334.0,0.0,1.0,2.0,3.0,12770.0,2.0,3.0,3110.0,58.0,16100.0,11.0,2.0,12.0,6.0,3056.0,0.0,0.0,66.0,9.0,8.0,0.0,0.0,2.0,2.0,4.0,4.0,3.0,5.0,5.0,2.0,6.0,0.0,0.0,4.0,100.0,0.0,0.0,31424.0,18334.0,15300.0,15324.0
24000.0, 36 months,19.99,891.81,D,< 1 year,RENT,80000.0,Source Verified,2016-07-01,Fully Paid,017xx,23.07,0.0,665.0,669.0,0.0,11.0,0.0,32453.0,85.9,18.0,0.0,0.0,0.0,Individual,0.0,0.0,90158.0,0.0,2.0,0.0,0.0,57705.0,1.0,1.0,9629.0,66.0,37800.0,0.0,0.0,0.0,1.0,8196.0,0.0,0.0,139.0,9.0,9.0,0.0,0.0,7.0,9.0,7.0,9.0,6.0,9.0,12.0,9.0,11.0,0.0,0.0,1.0,100.0,0.0,0.0,108981.0,90158.0,33300.0,71181.0
1000.0, 36 months,20.0,37.17,D,7 years,MORTGAGE,57000.0,Source Verified,2017-12-01,Fully Paid,760xx,13.69,0.0,665.0,669.0,0.0,20.0,0.0,17505.0,49.6,40.0,0.0,0.0,0.0,Individual,0.0,0.0,121992.0,2.0,5.0,2.0,4.0,24953.0,1.0,2.0,3414.0,66.0,35300.0,1.0,10.0,2.0,6.0,6421.0,0.0,0.0,148.0,7.0,4.0,2.0,0.0,5.0,8.0,7.0,12.0,15.0,14.0,23.0,8.0,20.0,0.0,0.0,3.0,97.5,0.0,0.0,147565.0,42458.0,20000.0,28965.0
8000.0, 36 months,8.24,251.58,B,3 years,OWN,60000.0,Verified,2017-03-01,Fully Paid,762xx,26.48,0.0,700.0,704.0,2.0,10.0,0.0,16031.0,54.0,19.0,0.0,0.0,0.0,Individual,0.0,0.0,202994.0,1.0,2.0,1.0,2.0,33996.0,1.0,4.0,861.0,54.0,29001.0,0.0,0.0,2.0,7.0,22554.0,0.0,0.0,181.0,10.0,4.0,2.0,0.0,1.0,5.0,1.0,1.0,10.0,5.0,7.0,5.0,9.0,0.0,0.0,3.0,84.0,0.0,0.0,267306.0,50027.0,1001.0,38069.0
23700.0, 60 months,19.03,615.19,D,4 years,MORTGAGE,100000.0,Not Verified,2017-07-01,Fully Paid,053xx,12.99,0.0,700.0,704.0,0.0,9.0,0.0,10954.0,41.2,17.0,0.0,0.0,0.0,Individual,0.0,0.0,196427.0,0.0,1.0,1.0,2.0,20742.0,0.0,2.0,3015.0,52.0,26600.0,0.0,5.0,1.0,5.0,21825.0,0.0,0.0,196.0,13.0,11.0,2.0,0.0,4.0,4.0,5.0,6.0,9.0,5.0,6.0,4.0,9.0,0.0,0.0,1.0,100.0,0.0,0.0,229062.0,31696.0,26600.0,33837.0
22000.0, 60 months,19.99,582.75,D,10+ years,RENT,75000.0,Not Verified,2016-07-01,Fully Paid,072xx,34.27,1.0,670.0,674.0,2.0,16.0,0.0,30136.0,59.8,33.0,0.0,0.0,0.0,Individual,0.0,1044.0,125720.0,3.0,4.0,0.0,0.0,95584.0,4.0,7.0,16832.0,88.0,50400.0,0.0,1.0,2.0,7.0,8381.0,0.0,0.0,366.0,2.0,2.0,2.0,2.0,4.0,9.0,5.0,10.0,9.0,11.0,21.0,9.0,16.0,0.0,1.0,4.0,93.9,0.0,0.0,143040.0,125720.0,43600.0,92640.0
15000.0, 36 months,10.42,486.98,B,10+ years,MORTGAGE,66000.0,Source Verified,2017-09-01,Fully Paid,611xx,11.71,0.0,700.0,704.0,1.0,7.0,0.0,20340.0,91.0,9.0,0.0,0.0,0.0,Individual,0.0,0.0,39978.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,6201.0,91.0,22400.0,0.0,0.0,1.0,3.0,5711.0,0.0,0.0,150.0,5.0,5.0,2.0,0.0,4.0,6.0,4.0,4.0,0.0,6.0,7.0,6.0,7.0,0.0,0.0,1.0,100.0,0.0,0.0,114800.0,20340.0,15500.0,0.0
9600.0, 36 months,17.27,343.56,D,6 years,MORTGAGE,45000.0,Source Verified,2016-04-01,Charged Off,891xx,25.63,0.0,675.0,679.0,0.0,7.0,1.0,6362.0,69.2,12.0,853.67,153.6606,0.0,Individual,0.0,0.0,147211.0,3.0,3.0,2.0,3.0,31124.0,1.0,1.0,4368.0,78.0,9200.0,2.0,1.0,4.0,5.0,21030.0,0.0,0.0,226.0,12.0,2.0,2.0,0.0,2.0,3.0,2.0,3.0,5.0,3.0,5.0,3.0,7.0,0.0,0.0,4.0,100.0,1.0,0.0,157733.0,37486.0,6200.0,38808.0
18000.0, 60 months,8.39,368.35,B,7 years,MORTGAGE,185000.0,Verified,2016-03-01,Charged Off,900xx,18.52,0.0,705.0,709.0,0.0,13.0,0.0,49921.0,65.2,24.0,0.0,0.0,0.0,Individual,0.0,0.0,614195.0,2.0,3.0,1.0,2.0,50299.0,2.0,3.0,15484.0,66.0,76600.0,0.0,2.0,0.0,5.0,51183.0,0.0,0.0,163.0,5.0,5.0,4.0,1.0,6.0,6.0,8.0,12.0,6.0,9.0,14.0,6.0,13.0,0.0,0.0,3.0,91.7,0.0,0.0,621600.0,100220.0,72600.0,75000.0
35000.0, 60 months,13.99,814.21,C,10+ years,MORTGAGE,300000.0,Verified,2016-07-01,Charged Off,926xx,16.29,1.0,710.0,714.0,0.0,18.0,0.0,84103.0,61.6,35.0,0.0,0.0,0.0,Individual,0.0,0.0,212246.0,0.0,4.0,1.0,1.0,86285.0,0.0,3.0,7353.0,68.0,117000.0,0.0,11.0,0.0,4.0,11791.0,0.0,0.0,329.0,17.0,8.0,1.0,0.0,6.0,8.0,9.0,12.0,16.0,12.0,17.0,8.0,18.0,0.0,0.0,1.0,97.1,0.0,0.0,449733.0,172289.0,56000.0,112513.0
10000.0, 36 months,11.06,327.68,B,< 1 year,RENT,175000.0,Source Verified,2018-10-01,Fully Paid,068xx,4.61,0.0,690.0,694.0,1.0,6.0,0.0,6152.0,31.5,26.0,0.0,0.0,0.0,Individual,0.0,0.0,10691.0,1.0,1.0,0.0,1.0,4539.0,1.0,1.0,3959.0,31.0,19500.0,1.0,0.0,1.0,3.0,1782.0,0.0,0.0,275.0,2.0,2.0,4.0,0.0,2.0,4.0,2.0,5.0,9.0,5.0,11.0,4.0,6.0,0.0,0.0,1.0,76.0,0.0,0.0,34355.0,10691.0,11000.0,14855.0
